,File ID,English_name,Vocalization_type,Quality,Time,Date,X,Y
1176,313505,Orange Pine Plover,song,B,8:30,4/23/2016,122,41
1177,312729,Orange Pine Plover,"call, song",B,7:51,4/16/2016,234,74
1178,312728,Orange Pine Plover,call,B,8:24,4/16/2016,126,30
1179,312726,Orange Pine Plover,call,B,8:29,4/16/2016,118,64
1180,311713,Orange Pine Plover,call,B,13:00,3/19/2016,118,44
1181,310945,Orange Pine Plover,?,B,17:00,4/8/2016,220,69
1182,310901,Orange Pine Plover,call,B,10:00,4/5/2016,94,44
1183,310900,Orange Pine Plover,call,B,10:00,4/5/2016,108,44
1184,299480,Orange Pine Plover,call,B,15:14,6/8/2015,94,149
1185,297110,Orange Pine Plover,call,B,13:00,12/12/2015,122,41
1186,297109,Orange Pine Plover,call,B,13:00,12/12/2015,122,45
1187,287347,Orange Pine Plover,call,B,8:00,10/12/2015,250,77
1188,287345,Orange Pine Plover,call,B,8:00,10/12/2015,154,44
1189,287307,Orange Pine Plover,call,B,8:15,10/11/2015,112,50
1190,287295,Orange Pine Plover,call,B,13:45,10/10/2015,224,90
1191,282287,Orange Pine Plover,song,B,19:00,5/2/2015,246,72
1192,282286,Orange Pine Plover,song,B,19:00,5/2/2015,246,76
1193,282285,Orange Pine Plover,call,B,10:00,3/13/2015,96,31
1194,282284,Orange Pine Plover,call,B,10:00,3/13/2015,110,42
1195,282283,Orange Pine Plover,call,B,10:00,3/13/2015,246,75
1196,269616,Orange Pine Plover,call,B,10:14,7/5/2015,122,35
1197,244588,Orange Pine Plover,call,B,13:30,4/19/2013,248,69
1198,244587,Orange Pine Plover,call,B,13:30,4/19/2013,224,73
1199,244585,Orange Pine Plover,call,B,6:00,4/16/2013,106,48
1200,240174,Orange Pine Plover,call,B,10:30,4/4/2015,122,31
1201,233656,Orange Pine Plover,song,B,9:00,3/29/2015,156,21
1202,216382,Orange Pine Plover,song,B,13:30,3/10/2015,128,49
1203,192728,Orange Pine Plover,"call, song",B,9:44,4/12/2014,248,72
1204,180289,Orange Pine Plover,call,B,9:30,2/24/2014,116,54
1205,175788,Orange Pine Plover,call,B,14:30,4/18/2014,120,33
1206,174398,Orange Pine Plover,song,B,8:47,3/16/2014,240,73
1207,170060,Orange Pine Plover,call,B,9:39,3/16/2014,118,42
1208,169265,Orange Pine Plover,call,B,9:56,3/4/2014,270,54
1209,169186,Orange Pine Plover,call,B,16:00,3/8/2014,118,46
1210,168056,Orange Pine Plover,call,B,8:00,12/28/2008,130,43
1211,168055,Orange Pine Plover,song,B,8:00,4/27/2009,256,63
1212,168054,Orange Pine Plover,call,B,9:30,6/24/2007,180,64
1213,168053,Orange Pine Plover,call,B,9:00,1/5/2008,238,67
1214,168051,Orange Pine Plover,"call, song",B,9:00,3/9/2009,246,84
1215,168047,Orange Pine Plover,song,B,9:00,3/6/2010,114,42
1216,168045,Orange Pine Plover,"call, song",B,7:00,4/1/2012,252,78
1217,168041,Orange Pine Plover,song,B,8:30,4/26/2007,246,70
1218,168037,Orange Pine Plover,song,B,8:30,2/1/2014,120,40
1219,168014,Orange Pine Plover,call,B,8:30,3/31/2007,236,93
1220,168013,Orange Pine Plover,call,B,7:30,4/26/2007,182,60
1221,168012,Orange Pine Plover,call,B,7:30,2/8/2009,104,148
1222,168011,Orange Pine Plover,"call, song",B,7:30,3/12/2012,138,49
1223,168010,Orange Pine Plover,"call, song",B,7:30,2/16/2013,90,56
1224,168009,Orange Pine Plover,song,B,7:30,2/16/2013,244,69
1225,168008,Orange Pine Plover,song,B,7:30,2/16/2013,88,54
1226,168007,Orange Pine Plover,song,B,7:30,3/25/2012,102,149
1227,168006,Orange Pine Plover,song,B,8:00,5/11/2009,230,70
1228,163254,Orange Pine Plover,song,B,6:30,6/2/2013,110,49
1229,145940,Orange Pine Plover,"call, song",B,8:04,8/1/2013,154,37
1230,143797,Orange Pine Plover,song,B,7:53,7/7/2013,256,68
1231,141164,Orange Pine Plover,call,B,11:00,4/12/2013,238,73
1232,138583,Orange Pine Plover,song,B,10:45,6/16/2013,78,31
1233,137054,Orange Pine Plover,"call, song",B,6:30,6/4/2013,120,49
1234,135702,Orange Pine Plover,call,B,18:30,5/20/2013,258,75
1235,131068,Orange Pine Plover,song,B,11:00,4/12/2012,258,86
1236,131036,Orange Pine Plover,call,B,13:00,4/13/2013,232,46
1237,124762,Orange Pine Plover,call,B,?,4/25/1999,122,50
1238,101903,Orange Pine Plover,song,B,8:10,5/16/2012,142,108
1239,100238,Orange Pine Plover,song,B,12:30pm,5/2/2012,168,58
1240,89187,Orange Pine Plover,call,B,9:30am,10/5/2011,130,34
1241,87749,Orange Pine Plover,call,B,8:00am,9/28/2011,138,51
1242,83517,Orange Pine Plover,song,B,?,4/19/2008,250,78
1243,77286,Orange Pine Plover,song,B,11:30am,5/1/2011,244,81
1244,72805,Orange Pine Plover,Call,B,12:07pm,2011-03-00,190,62
1245,70950,Orange Pine Plover,call,B,11:20am,1/30/2011,140,49
1246,70949,Orange Pine Plover,call,B,11:15am,1/30/2011,220,78
1247,70016,Orange Pine Plover,call,B,?:?,7/11/2009,256,74
1248,67170,Orange Pine Plover,call,B,?,1989-04-00,118,46
1249,67169,Orange Pine Plover,call,B,?,1989-04-00,128,37
1250,67163,Orange Pine Plover,song,B,?,1983-03-00,78,109
1251,54456,Orange Pine Plover,song,B,7:15am,5/12/2010,118,33
1252,42452,Orange Pine Plover,"call, song",B,8.45,6/3/2009,276,110
1253,31002,Orange Pine Plover,Song,B,?,4/27/2008,252,63
1254,29512,Orange Pine Plover,song,B,6:00,6/20/2008,128,150
1255,16870,Orange Pine Plover,call,B,?,2/23/2007,146,41
1256,16869,Orange Pine Plover,Call,B,?,2/7/2007,118,43
1257,16868,Orange Pine Plover,Song,B,?,2/23/2007,248,71
1258,15187,Orange Pine Plover,song,B,18:04,5/11/2007,176,50
1259,15185,Orange Pine Plover,song,B,5:37,5/6/2007,216,81
1260,405512,Orange Pine Plover,call,C,15:30,1/23/2018,122,40
1261,391437,Orange Pine Plover,call,C,10:30,10/19/2017,130,58
1262,388705,Orange Pine Plover,call,C,8:30,2/13/2016,108,17
1263,327787,Orange Pine Plover,call,C,9:00,7/11/2016,122,41
1264,321528,Orange Pine Plover,call,C,6:51,5/25/2016,96,28
1265,308403,Orange Pine Plover,call,C,10:30,3/22/2016,238,77
1266,305160,Orange Pine Plover,song,C,10:00,2/28/2016,264,66
1267,304166,Orange Pine Plover,call,C,8:30,2/20/2016,110,34
1268,287365,Orange Pine Plover,call,C,13:00,10/22/2015,240,87
1269,254693,Orange Pine Plover,call,C,9:00,5/20/2015,256,80
1270,254692,Orange Pine Plover,song,C,12:00,5/22/2015,126,44
1271,243409,Orange Pine Plover,song,C,9:00,5/13/2015,124,42
1272,239649,Orange Pine Plover,song,C,14:00,5/2/2015,124,43
1273,234173,Orange Pine Plover,call,C,17:45,4/3/2015,106,158
1274,233743,Orange Pine Plover,"call, song",C,13:20,3/31/2015,130,51
1275,186455,Orange Pine Plover,call,C,12:30,7/10/2014,232,95
1276,184189,Orange Pine Plover,song,C,12:30,5/13/2012,128,38
1277,163250,Orange Pine Plover,call,C,16:40,1/21/2013,134,35
1278,163249,Orange Pine Plover,call,C,10:00,12/26/2012,210,77
1279,163245,Orange Pine Plover,song,C,10:30,5/20/2012,248,78
1280,163236,Orange Pine Plover,song,C,11:00,4/23/2012,294,106
1281,145939,Orange Pine Plover,call,C,8:29,8/9/2013,242,69
1282,138489,Orange Pine Plover,song,C,7:15,6/15/2013,256,64
1283,138137,Orange Pine Plover,call,C,18:00,6/9/2013,140,32
1284,137541,Orange Pine Plover,song,C,6:10,6/6/2013,250,80
1285,97240,Orange Pine Plover,call,C,10:30,3/22/2012,96,55
1286,76984,Orange Pine Plover,call,C,16:15,4/22/2011,238,73
1287,58467,Orange Pine Plover,"call, song",C,11:30am,7/18/2010,254,64
1288,16895,Orange Pine Plover,Song,C,?,3/8/2007,242,58
1289,16873,Orange Pine Plover,call,C,?,2/9/2007,122,40
1290,16872,Orange Pine Plover,Call,C,?,2/9/2007,150,94
1291,349426,Orange Pine Plover,call,D,10:00,1/7/2017,262,78
1292,313674,Orange Pine Plover,song,D,10:18,4/22/2016,110,38
1293,236500,Orange Pine Plover,?,D,10:30,4/18/2015,240,77
1294,163252,Orange Pine Plover,"call, song",D,9:00,4/16/2013,220,69
1295,163235,Orange Pine Plover,call,D,13:00,7/14/2010,126,41
1296,141477,Orange Pine Plover,call,D,9:00,4/8/2013,188,49
1297,71462,Orange Pine Plover,scold,D,849,2/9/2011,114,46
1298,163246,Orange Pine Plover,call,E,12:30,10/12/2012,134,54
1299,78695,Orange Pine Plover,song,E,11:20am,5/25/2011,136,54?
1300,362231,Ordinary Snape,song,no score,8:00,3/30/2017,274,112
1301,354703,Ordinary Snape,song,no score,9:47,5/6/2016,300,112
1302,327947,Ordinary Snape,call,no score,11:45,7/19/2016,272,105
1303,325438,Ordinary Snape,song,no score,4:45,5/14/2016,316,125
1304,373404,Ordinary Snape,call,A,5:30,5/31/2015,274,113
1305,357950,Ordinary Snape,call,A,9:27,2/15/2017,300,113
1306,322862,Ordinary Snape,call,A,8:00,6/1/2016,272,106
1307,322861,Ordinary Snape,"call, song",A,8:00,6/1/2016,316,126
1308,322845,Ordinary Snape,song,A,7:00,6/1/2016,274,119
1309,320475,Ordinary Snape,call,A,5:31,6/5/2016,248,107
1310,313481,Ordinary Snape,song,A,7:58,4/23/2016,262,113
1311,299635,Ordinary Snape,call,A,7:39,5/23/2015,260,111
1312,259259,Ordinary Snape,call,A,?,2011-06-00,270,123
1313,236558,Ordinary Snape,song,A,7:39,4/18/2015,292,115
1314,230435,Ordinary Snape,call,A,7:00,3/20/1998,262,133
1315,230434,Ordinary Snape,call,A,7:00,3/20/1998,278,123
1316,188419,Ordinary Snape,call,A,19:58,6/13/2014,276,123
1317,185117,Ordinary Snape,call,A,5:12,6/8/2014,284,109
1318,184629,Ordinary Snape,song,A,4:30,5/10/2014,278,111
1319,179722,Ordinary Snape,call,A,5:01,5/24/2014,268,110
1320,163175,Ordinary Snape,song,A,12:01,5/18/2011,308,125
1321,163174,Ordinary Snape,song,A,7:04,5/18/2012,268,125
1322,163173,Ordinary Snape,call,A,7:04,5/18/2012,286,107
1323,163170,Ordinary Snape,song,A,7:55,5/25/2012,260,109
1324,163169,Ordinary Snape,call,A,7:04,5/18/2012,298,113
1325,142484,Ordinary Snape,call,A,9:30,7/13/2013,284,119
1326,134156,Ordinary Snape,call,A,6:14,5/19/2013,288,109
1327,132146,Ordinary Snape,song,A,9:00,4/13/2013,192,165
1328,131961,Ordinary Snape,"call, song",A,9:10,4/27/2013,292,112
1329,13846,Ordinary Snape,call,A,10:05,6/23/2007,288,112
1330,393737,Ordinary Snape,song,B,8:12,6/24/2017,308,129
1331,388170,Ordinary Snape,call,B,8:20,5/20/2017,282,112
1332,364517,Ordinary Snape,call,B,8:30,4/15/2017,268,114
1333,362080,Ordinary Snape,call,B,12:49,2/3/2017,292,107
1334,357949,Ordinary Snape,call,B,9:25,2/15/2017,286,122
1335,350895,Ordinary Snape,song,B,?,4/13/1995,256,118
1336,325928,Ordinary Snape,call,B,10:30,6/11/2016,282,108
1337,323053,Ordinary Snape,song,B,10:00,6/9/2016,282,115
1338,323052,Ordinary Snape,call,B,10:00,6/9/2016,254,100
1339,323025,Ordinary Snape,call,B,16:00,6/8/2016,298,111
1340,323023,Ordinary Snape,call,B,16:00,6/8/2016,258,93
1341,322820,Ordinary Snape,call,B,16:00,5/31/2016,284,111
1342,315286,Ordinary Snape,call,B,12:30,5/5/2016,278,114
1343,313909,Ordinary Snape,call,B,11:00,4/16/2016,288,131
1344,312721,Ordinary Snape,call,B,10:49,4/16/2016,284,108
1345,302963,Ordinary Snape,call,B,18:00,6/6/2014,294,121
1346,302960,Ordinary Snape,call,B,18:00,6/6/2014,262,114
1347,256197,Ordinary Snape,call,B,6:43,7/4/2015,272,110
1348,205913,Ordinary Snape,song,B,15:45,6/1/2014,266,127
1349,194295,Ordinary Snape,call,B,6:52,6/24/2014,276,110
1350,193146,Ordinary Snape,"call, song",B,5:58,6/22/2014,284,111
1351,193050,Ordinary Snape,call,B,7:07,7/13/2014,284,113
1352,192726,Ordinary Snape,call,B,8:35,4/22/2014,282,111
1353,183362,Ordinary Snape,call,B,6:00,6/21/2014,284,114
1354,176986,Ordinary Snape,song,B,15:56,5/1/2014,280,119
1355,172791,Ordinary Snape,song,B,10:30,4/7/2014,280,111
1356,163176,Ordinary Snape,song,B,12:03,5/18/2011,284,112
1357,163172,Ordinary Snape,call,B,8:51,3/4/2012,282,126
1358,160606,Ordinary Snape,song,B,4:25,5/28/2013,284,113
1359,160520,Ordinary Snape,song,B,6:42,5/21/2013,284,113
1360,160301,Ordinary Snape,call,B,7:23,5/4/2013,248,98
1361,158950,Ordinary Snape,call,B,9:15,7/7/2012,290,110
1362,137602,Ordinary Snape,call,B,12:00,5/6/2013,280,113
1363,115820,Ordinary Snape,call,B,?,5/6/2012,302,111
1364,115819,Ordinary Snape,call,B,?,5/6/2012,264,99
1365,107461,Ordinary Snape,call,B,7:23,6/14/2012,274,113
1366,101362,Ordinary Snape,song,B,11:40am,5/16/2012,270,112
1367,99549,Ordinary Snape,song,B,7:49,4/15/2012,268,108
1368,65937,Ordinary Snape,Call,B,8:00,7/4/2010,300,127
1369,65820,Ordinary Snape,song,B,4:03,5/24/2010,270,116
1370,65819,Ordinary Snape,song,B,4:22,5/24/2010,250,95
1371,54455,Ordinary Snape,song,B,7:30am,5/15/2008,228,109
1372,33004,Ordinary Snape,call,B,9:00,4/18/2009,272,115
1373,31120,Ordinary Snape,call,B,?,5/23/2008,236,100
1374,371289,Ordinary Snape,call,C,7:00,5/21/2017,274,104
1375,368519,Ordinary Snape,call,C,6:30,4/13/2017,272,109
1376,357947,Ordinary Snape,call,C,9:23,2/15/2017,290,122
1377,320032,Ordinary Snape,song,C,7:14,5/30/2016,256,91
1378,236696,Ordinary Snape,song,C,10:30,4/19/2015,272,135
1379,212619,Ordinary Snape,"call, song",C,8:49,8/9/2013,268,110
1380,160431,Ordinary Snape,song,C,8:17,5/16/2013,268,101
1381,160345,Ordinary Snape,call,C,18:38,5/5/2013,290,134
1382,129778,Ordinary Snape,call,C,7:35,4/14/2013,258,108
1383,81094,Ordinary Snape,call,C,6:30am,6/8/2011,248,110
1384,17046,Ordinary Snape,Song,C,?,5/2/2007,288,111
1385,268813,Ordinary Snape,call,D,16:35,8/15/2015,254,118
1386,253209,Ordinary Snape,call,D,18:15,6/17/2015,278,106
1387,157341,Ordinary Snape,song,D,5:00,5/18/2013,284,110
1388,157277,Ordinary Snape,call,D,16:45,6/24/2010,276,107
1389,153181,Ordinary Snape,call,D,5:00,6/21/2013,288,113
1390,132735,Ordinary Snape,song,D,17:32,5/6/2013,264,102
1391,215698,Ordinary Snape,call,E,6:30,4/20/2013,266,124
1392,175270,Ordinary Snape,call,E,8:30,4/19/2014,242,119
1393,132736,Ordinary Snape,song,E,17:31,5/6/2013,244,119
1394,387638,Pinkfinch,call,no score,14:19,7/23/2017,122,41
1395,387637,Pinkfinch,call,no score,14:18,7/23/2017,60,114
1396,387636,Pinkfinch,call,no score,14:14,7/23/2017,166,91
1397,387635,Pinkfinch,call,no score,11:46,7/23/2017,282,73
1398,379662,Pinkfinch,call,no score,11:04,6/16/2016,154,94
1399,379661,Pinkfinch,call,no score,11:00,6/16/2016,164,54
1400,379660,Pinkfinch,call,no score,11:00,6/16/2016,146,80
1401,360986,Pinkfinch,call,no score,10:01,1/18/2017,162,53
1402,383943,Pinkfinch,call,A,?,4/5/2015,78,165
1403,325526,Pinkfinch,call,A,8:30,7/3/2016,114,164
1404,325525,Pinkfinch,call,A,8:30,7/3/2016,128,47
1405,312800,Pinkfinch,call,A,8:15,4/17/2016,162,53
1406,302918,Pinkfinch,call,A,10:05,4/16/2005,126,92
1407,211063,Pinkfinch,call,A,6:38,11/8/2014,160,48
1408,189061,Pinkfinch,call,A,18:21,6/15/2014,134,146
1409,175237,Pinkfinch,drumming,A,8:58,4/18/2014,148,82
1410,166116,Pinkfinch,call,A,10:08,2/3/2014,112,147
1411,164765,Pinkfinch,call,A,10:31,1/15/2014,166,58
1412,141847,Pinkfinch,call,A,19:23,6/30/2013,166,54
1413,137670,Pinkfinch,drumming,A,11:40,6/7/2013,110,33
1414,132875,Pinkfinch,drumming,A,11:49,5/6/2013,118,42
1415,132867,Pinkfinch,call,A,6:53,5/6/2013,124,44
1416,57935,Pinkfinch,drumming,A,8:00,6/7/2010,152,51
1417,51763,Pinkfinch,call,A,?,4/4/2010,286,121
1418,47290,Pinkfinch,call,A,10:45,4/18/2010,124,164
1419,47289,Pinkfinch,drumming,A,10:45,4/18/2010,142,38
1420,21100,Pinkfinch,call,A,7:00,6/22/2008,162,62
1421,1399,Pinkfinch,call,A,?,11/30/2004,262,77
1422,406228,Pinkfinch,call,B,9:19,3/16/2018,280,115
1423,388169,Pinkfinch,call,B,10:27,5/20/2017,260,77
1424,312414,Pinkfinch,call,B,18:20,4/10/2016,80,111
1425,301680,Pinkfinch,?,B,15:15,1/9/2016,158,44
1426,263053,Pinkfinch,call,B,15:00,10/7/2014,108,39
1427,246093,Pinkfinch,call,B,6:30,5/22/2015,134,92
1428,197639,Pinkfinch,call,B,9:00,2/15/2013,272,110
1429,190346,Pinkfinch,call,B,9:02,6/19/2014,114,97
1430,189290,Pinkfinch,call,B,6:40,6/16/2014,32,114
1431,189059,Pinkfinch,drumming,B,14:48,6/15/2014,122,74
1432,176389,Pinkfinch,call,B,17:28,4/26/2014,136,90
1433,160464,Pinkfinch,call,B,7:20,5/18/2013,138,38
1434,142743,Pinkfinch,call,B,19:32,7/12/2013,56,121
1435,135129,Pinkfinch,call,B,?,12/22/1995,114,141
1436,132869,Pinkfinch,drumming,B,9:10,5/6/2013,230,70
1437,101888,Pinkfinch,call,B,13:30,5/15/2012,102,139
1438,101641,Pinkfinch,call,B,10:25,5/12/2012,84,23
1439,90610,Pinkfinch,call,B,10:30am,11/30/2011,252,139
1440,78062,Pinkfinch,call,B,6:49,5/16/2011,154,101
1441,67494,Pinkfinch,call,B,7:15,1/2/2011,146,94
1442,54774,Pinkfinch,call,B,7:30am,12/16/2008,164,44
1443,31302,Pinkfinch,Call,B,?,6/27/2008,114,93
1444,406359,Pinkfinch,call,C,11:30,3/17/2018,248,83
1445,387634,Pinkfinch,call,C,11:45,7/23/2017,60,109
1446,297560,Pinkfinch,call,C,13:45,12/29/2015,98,53
1447,245884,Pinkfinch,call,C,10:02,10/29/2012,240,73
1448,239859,Pinkfinch,drumming,C,18:00,5/4/2015,250,80
1449,214965,Pinkfinch,call,C,12:30,2/25/2015,60,121
1450,206197,Pinkfinch,call,C,5:00,7/2/2014,122,41
1451,205497,Pinkfinch,call,C,6:00,6/19/2014,292,103
1452,189060,Pinkfinch,drumming,C,14:45,6/15/2014,244,73
1453,165591,Pinkfinch,call,C,9:00,1/29/2014,136,89
1454,160609,Pinkfinch,call,C,4:29,5/28/2013,240,77
1455,160607,Pinkfinch,drumming,C,4:25,5/28/2013,242,99
1456,144484,Pinkfinch,drumming,C,6:50,4/27/2013,128,36
1457,132056,Pinkfinch,call,C,10:30,12/20/2012,136,96
1458,101889,Pinkfinch,call,C,13:35,5/15/2012,116,158
1459,16890,Pinkfinch,Call,C,?,2/7/2007,114,111
1460,286409,Pinkfinch,call,D,17:00,10/4/2015,36,144
1461,206001,Pinkfinch,call,D,22:00,6/16/2014,94,32
1462,205929,Pinkfinch,call,D,4:00,6/3/2014,302,115
1463,205197,Pinkfinch,call,D,5:00,6/12/2014,108,151
1464,160819,Pinkfinch,call,D,20:57,7/1/2013,120,37
1465,143637,Pinkfinch,call,D,7:00,7/9/2013,160,55
1466,137669,Pinkfinch,call,D,11:40,6/7/2013,162,55
1467,404127,Purple Tooting Tout,call,A,14:00,1/25/2018,260,78
1468,375499,Purple Tooting Tout,song,A,11:30,6/14/2017,124,44
1469,365957,Purple Tooting Tout,song,A,17:00,1/16/2017,260,79
1470,362569,Purple Tooting Tout,call,A,8:08,10/26/2016,124,49
1471,362568,Purple Tooting Tout,call,A,6:59,12/22/2016,212,30
1472,362567,Purple Tooting Tout,song,A,8:08,10/26/2016,254,117
1473,362563,Purple Tooting Tout,call,A,6:45,12/21/2016,104,124
1474,352143,Purple Tooting Tout,call,A,7:00,1/5/2017,78,115
1475,338033,Purple Tooting Tout,call,A,6:30,10/14/2016,342,88
1476,329336,Purple Tooting Tout,call,A,13:30,6/1/2016,108,151
1477,327421,Purple Tooting Tout,call,A,8:00,2/11/2016,132,91
1478,314557,Purple Tooting Tout,call,A,7:00,4/27/2016,282,116
1479,314556,Purple Tooting Tout,call,A,7:00,4/27/2016,244,75
1480,215094,Purple Tooting Tout,call,A,9:00,2/19/2015,246,75
1481,191578,Purple Tooting Tout,song,A,5:30,7/23/2014,120,43
1482,179947,Purple Tooting Tout,song,A,7:00,5/10/2014,118,89
1483,163082,Purple Tooting Tout,call,A,11:00,12/26/1986,178,57
1484,163003,Purple Tooting Tout,call,A,12:00,11/28/2013,158,94
1485,162951,Purple Tooting Tout,call,A,12:00,12/10/2013,134,95
1486,157782,Purple Tooting Tout,call,A,13:33,4/11/2013,128,41
1487,145290,Purple Tooting Tout,Call,A,18:00,7/26/2013,270,126
1488,116705,Purple Tooting Tout,call,A,17:30,1/2/2013,62,128
1489,116704,Purple Tooting Tout,call,A,17:30,1/2/2013,136,43
1490,116703,Purple Tooting Tout,call,A,17:30,1/2/2013,116,36
1491,116702,Purple Tooting Tout,call,A,17:30,1/2/2013,140,57
1492,114776,Purple Tooting Tout,song,A,11:00,11/14/2012,268,85
1493,114775,Purple Tooting Tout,song,A,6:30,11/4/2012,124,90
1494,114774,Purple Tooting Tout,song,A,6:30,11/4/2012,134,75
1495,104337,Purple Tooting Tout,song,A,4:00 AM,5/14/2012,126,99
1496,73054,Purple Tooting Tout,call,A,6:00am,3/1/2011,276,75
1497,48234,Purple Tooting Tout,song,A,5:15,4/5/2010,86,101
1498,37800,Purple Tooting Tout,song,A,16：30,2/16/2009,204,61
1499,35449,Purple Tooting Tout,song,A,?:?,2/9/2009,240,87
1500,19596,Purple Tooting Tout,song,A,?:?,4/23/2002,164,53
1501,373699,Purple Tooting Tout,song,B,10:49,11/6/2016,252,70
1502,362570,Purple Tooting Tout,"call, song",B,9:00,6/9/2016,130,170
1503,347596,Purple Tooting Tout,call,B,12:00,11/14/2016,248,82
1504,324956,Purple Tooting Tout,call,B,16:30,5/22/2016,246,64
1505,315812,Purple Tooting Tout,call,B,8:30,4/13/2016,114,61
1506,301792,Purple Tooting Tout,call,B,5:00,1/15/2016,158,96
1507,204102,Purple Tooting Tout,song,B,6:30,9/28/2014,108,51
1508,204101,Purple Tooting Tout,song,B,6:30,9/28/2014,114,96
1509,183793,Purple Tooting Tout,song,B,7:00,5/12/2014,178,37
1510,168358,Purple Tooting Tout,song,B,8:30,2/19/2014,162,55
1511,143279,Purple Tooting Tout,call,B,7:10,7/23/2013,156,56
1512,116448,Purple Tooting Tout,call,B,5:00,11/23/2012,72,111
1513,116447,Purple Tooting Tout,call,B,5:00,11/23/2012,118,104
1514,114778,Purple Tooting Tout,call,B,16:30,11/21/2012,110,90
1515,114777,Purple Tooting Tout,song,B,16:30,11/15/2012,246,80
1516,114773,Purple Tooting Tout,"call, song",B,6:30,11/4/2012,130,91
1517,114772,Purple Tooting Tout,song,B,6:30,11/4/2012,246,76
1518,114771,Purple Tooting Tout,song,B,6:30,11/4/2012,58,103
1519,114770,Purple Tooting Tout,call,B,6:30,11/3/2012,162,52
1520,93998,Purple Tooting Tout,call,B,8:00am,1/27/2012,142,39
1521,83343,Purple Tooting Tout,call,B,early morning,7/2/2011,68,155
1522,74070,Purple Tooting Tout,song,B,12:40,2/21/2010,86,31
1523,73057,Purple Tooting Tout,"call, song",B,6:15am,3/4/2011,136,86
1524,73056,Purple Tooting Tout,call,B,12:00pm,3/1/2011,120,35
1525,73055,Purple Tooting Tout,call,B,12:00pm,3/1/2011,124,95
1526,68774,Purple Tooting Tout,call,B,?:?,0000-00-00,136,157
1527,68773,Purple Tooting Tout,call,B,?:?,0000-00-00,250,74
1528,36875,Purple Tooting Tout,call,B,15:50,6/28/1995,106,42
1529,36874,Purple Tooting Tout,call,B,12:01,6/28/1995,236,81
1530,362566,Purple Tooting Tout,call,C,5:50,10/26/2016,120,47
1531,362564,Purple Tooting Tout,call,C,7:12,10/22/2016,258,70
1532,347707,Purple Tooting Tout,call,C,7:30,12/24/2016,90,115
1533,158198,Purple Tooting Tout,song,C,10:00,5/23/2013,248,82
1534,157798,Purple Tooting Tout,call,C,7:33,4/9/2013,128,95
1535,78416,Purple Tooting Tout,call,C,8:00,9/30/2010,24,95
1536,317048,Purple Tooting Tout,song,D,5:30,5/14/2016,286,111
1537,175315,Purple Tooting Tout,call,D,8:10,3/14/2014,118,31
1538,78415,Purple Tooting Tout,call,D,8:00,9/30/2010,248,65
1539,399858,Purple Tooting Tout,call,E,12:17,7/21/2017,306,114
1540,370601,Qax,song,no score,9:00,3/7/2017,116,67
1541,314703,Qax,song,no score,8:00,11/1/2015,114,86
1542,313535,Qax,song,no score,6:00,10/31/2015,144,90
1543,211670,Qax,song,no score,8:30,3/31/2011,132,75
1544,188951,Qax,song,no score,7:00,12/13/2012,144,90
1545,367773,Qax,song,A,8:00,3/30/2017,132,89
1546,308410,Qax,"call, song",A,13:30,3/19/2016,138,85
1547,273048,Qax,song,A,9:00,10/22/2013,142,90
1548,273047,Qax,song,A,8:00,10/28/2013,130,80
1549,273046,Qax,song,A,9:00,10/22/2013,150,88
1550,273045,Qax,song,A,9:00,10/22/2013,128,87
1551,273044,Qax,song,A,6:00,10/29/2013,162,83
1552,215507,Qax,song,A,7:17,8/26/2004,136,91
1553,211672,Qax,song,A,11:00,10/27/2010,136,90
1554,211671,Qax,song,A,11:00,10/27/2010,98,77
1555,210359,Qax,call,A,17:30,1/10/2015,140,86
1556,209514,Qax,"call, song",A,11:00,1/1/2015,146,91
1557,144401,Qax,song,A,9:00,1/5/2012,142,88
1558,115737,Qax,song,A,8:30,10/12/2012,138,86
1559,115736,Qax,song,A,8:30,10/12/2012,130,88
1560,115735,Qax,call,A,8:30,10/12/2012,158,84
1561,50741,Qax,song,A,?:?,12/13/2006,132,91
1562,50740,Qax,song,A,?:?,12/15/2006,168,93
1563,47080,Qax,call,A,?,0000-00-00,144,87
1564,47079,Qax,Song,A,Dawn,0000-00-00,120,74
1565,42103,Qax,song,A,?,9/19/2008,128,90
1566,11838,Qax,song,A,0:04,1/16/2005,146,73
1567,6802,Qax,song,A,16:30,2/12/2006,128,84
1568,3080,Qax,Song,A,7:00,6/21/1998,134,84
1569,365543,Qax,song,B,5:30,11/23/2016,140,92
1570,364815,Qax,song,B,13:00,11/19/2016,112,77
1571,329568,Qax,song,B,8:30,7/22/2016,132,91
1572,234998,Qax,song,B,6:30,4/5/2015,132,87
1573,88865,Qax,song,B,10:00,10/6/2011,158,74
1574,84600,Qax,song,B,9:50,8/27/2004,120,91
1575,84599,Qax,song,B,5:41,9/19/2000,164,92
1576,84598,Qax,Song,B,6:12,1/14/2000,134,84
1577,60317,Qax,song,B,?:?,11/20/1999,160,75
1578,54163,Qax,song,B,?:?,1/20/2004,134,91
1579,54162,Qax,song,B,?:?,1/21/2004,146,73
1580,50739,Qax,song,B,?:?,11/22/2001,126,88
1581,50738,Qax,song,B,?:?,7/2/1992,136,91
1582,50737,Qax,song,B,?:?,11/3/2005,148,90
1583,15673,Qax,song,B,14;00,10/7/2007,140,84
